SchName,name,subcategory,latitude_node,longitude_node,is_business,is_food,longitude_neighborhood,latitude_neighborhood
קריית אליעזר,,bench,34.9769964,32.8240037,False,False,34.978297982775544,32.825835897603135
קריית אליעזר,,bench,34.9770007,32.8239782,False,False,34.978297982775544,32.825835897603135
קריית אליעזר,,bench,34.976926,32.8240401,False,False,34.978297982775544,32.825835897603135
קריית אליעזר,,bench,34.9769581,32.8240344,False,False,34.978297982775544,32.825835897603135
קריית אליעזר,מעדני מניה,convenience,34.9776902,32.8283578,True,False,34.978297982775544,32.825835897603135
קריית אליעזר,עירונית קריית אליעזר,townhall,34.9815123,32.8247377,False,False,34.978297982775544,32.825835897603135
קריית אליעזר,,recycling,34.979268,32.8255636,False,False,34.978297982775544,32.825835897603135
קריית אליעזר,,waste_disposal,34.9792808,32.825592,False,False,34.978297982775544,32.825835897603135
קריית אליעזר,,recycling,34.9789457,32.8257431,False,False,34.978297982775544,32.825835897603135
קריית אליעזר,,waste_disposal,34.9789749,32.8257608,False,False,34.978297982775544,32.825835897603135
קריית אליעזר,,florist,34.9825568,32.8241179,True,False,34.978297982775544,32.825835897603135
קריית אליעזר,,atm,34.982391,32.8247664,False,False,34.978297982775544,32.825835897603135
קריית אליעזר,,supermarket,34.9829855,32.8256503,True,False,34.978297982775544,32.825835897603135
קריית אליעזר,,greengrocer,34.9826273,32.8256948,True,False,34.978297982775544,32.825835897603135
בת גלים,יטבתה בעיר,restaurant,34.9704543,32.8314091,True,True,34.981604600784806,32.831725513370124
בת גלים,פז,fuel,34.9783342,32.8300974,False,False,34.981604600784806,32.831725513370124
בת גלים,,parking,34.9712325,32.831118,False,False,34.981604600784806,32.831725513370124
בת גלים,מיון ילדים,hospital,34.984809,32.8337666,False,False,34.981604600784806,32.831725513370124
בת גלים,דלק,fuel,34.9775128,32.8302406,False,False,34.981604600784806,32.831725513370124
בת גלים,פז,fuel,34.9766599,32.8303353,False,False,34.981604600784806,32.831725513370124
בת גלים,ויקטור,deli,34.9802288,32.8343869,True,True,34.981604600784806,32.831725513370124
בת גלים,מזנון החוף השקט,fast_food,34.9876926,32.8322981,True,True,34.981604600784806,32.831725513370124
בת גלים,,atm,34.9874489,32.8322872,False,False,34.981604600784806,32.831725513370124
בת גלים,,convenience,34.9807722,32.8318853,True,False,34.981604600784806,32.831725513370124
בת גלים,,convenience,34.9754708,32.8318856,True,False,34.981604600784806,32.831725513370124
בת גלים,בית מרקחת ״עליה״,pharmacy,34.9795826,32.8322732,True,False,34.981604600784806,32.831725513370124
בת גלים,,fast_food,34.9827945,32.8323538,True,True,34.981604600784806,32.831725513370124
בת גלים,,greengrocer,34.982659,32.8323651,True,False,34.981604600784806,32.831725513370124
בת גלים,Abu Zeid,restaurant,34.9783679,32.8322692,True,True,34.981604600784806,32.831725513370124
בת גלים,,convenience,34.9784722,32.8322774,True,False,34.981604600784806,32.831725513370124
בת גלים,Beit Skandinavia,guest_house,34.975743,32.8323191,True,False,34.981604600784806,32.831725513370124
בת גלים,מנעולן בחיפה,car_repair,34.9779063,32.8334654,True,False,34.981604600784806,32.831725513370124
בת גלים,חדר מיון,hospital,34.9855056,32.83272,False,False,34.981604600784806,32.831725513370124
בת גלים,חופית,ice_cream,34.9768132,32.8337297,True,True,34.981604600784806,32.831725513370124
בת גלים,,toilets,34.9787794,32.8352282,False,False,34.981604600784806,32.831725513370124
בת גלים,,cafe,34.9789384,32.8350273,True,True,34.981604600784806,32.831725513370124
בת גלים,,shower,34.9788489,32.8350739,False,False,34.981604600784806,32.831725513370124
בת גלים,,shower,34.9786431,32.8351176,False,False,34.981604600784806,32.831725513370124
בת גלים,,waste_disposal,34.9819871,32.8309317,False,False,34.981604600784806,32.831725513370124
בת גלים,,recycling,34.9819721,32.83098,False,False,34.981604600784806,32.831725513370124
בת גלים,Bat Galim Boutique Hotel,hotel,34.9781296,32.8323575,True,False,34.981604600784806,32.831725513370124
בת גלים,,cafe,34.9804757,32.831844,True,True,34.981604600784806,32.831725513370124
בת גלים,בר גלים,bar,34.9785633,32.8333609,True,True,34.981604600784806,32.831725513370124
בת גלים,,bicycle_parking,34.9779427,32.8322165,False,False,34.981604600784806,32.831725513370124
בת גלים,מסעדג,restaurant,34.9766944,32.8337479,True,True,34.981604600784806,32.831725513370124
בת גלים,villacoola,bar,34.9738887,32.8324019,True,True,34.981604600784806,32.831725513370124
בת גלים,,recycling,34.9801056,32.8324571,False,False,34.981604600784806,32.831725513370124
בת גלים,,toilets,34.9703092,32.8312105,False,False,34.981604600784806,32.831725513370124
בת גלים,Yellow,convenience,34.9783739,32.8302549,True,False,34.981604600784806,32.831725513370124
בת גלים,מנטה,convenience,34.9774741,32.8302436,True,False,34.981604600784806,32.831725513370124
בת גלים,Yellow,convenience,34.9765259,32.830407,True,False,34.981604600784806,32.831725513370124
בת גלים,,shower,34.97776,32.8349778,False,False,34.981604600784806,32.831725513370124
בת גלים,,drinking_water,34.9786899,32.835048,False,False,34.981604600784806,32.831725513370124
בת גלים,,drinking_water,34.9787339,32.8351315,False,False,34.981604600784806,32.831725513370124
בת גלים,,toilets,34.9788169,32.8351059,False,False,34.981604600784806,32.831725513370124
בת גלים,,convenience,34.9827887,32.8319448,True,False,34.981604600784806,32.831725513370124
בת גלים,,bench,34.9707383,32.8316438,False,False,34.981604600784806,32.831725513370124
בת גלים,,bench,34.9709419,32.8316917,False,False,34.981604600784806,32.831725513370124
בת גלים,,bench,34.9711612,32.8317381,False,False,34.981604600784806,32.831725513370124
בת גלים,,bench,34.9712251,32.8317468,False,False,34.981604600784806,32.831725513370124
בת גלים,,waste_basket,34.9707614,32.8316462,False,False,34.981604600784806,32.831725513370124
בת גלים,,waste_basket,34.9709214,32.8316847,False,False,34.981604600784806,32.831725513370124
בת גלים,,waste_basket,34.970989,32.8317165,False,False,34.981604600784806,32.831725513370124
בת גלים,,drinking_water,34.9709668,32.8315153,False,False,34.981604600784806,32.831725513370124
בת גלים,,fitness_station,34.9718649,32.8319315,False,False,34.981604600784806,32.831725513370124
בת גלים,,drinking_water,34.9784572,32.834986,False,False,34.981604600784806,32.831725513370124
עין הים,,viewpoint,34.966334,32.828755,False,False,34.963535459974835,32.82761069978858
עין הים,,slipway,34.9682966,32.8315451,False,False,34.963535459974835,32.82761069978858
עין הים,,restaurant,34.9640416,32.8293749,True,True,34.963535459974835,32.82761069978858
עין הים,Tamer Guest House,guest_house,34.9680573,32.830231,True,False,34.963535459974835,32.82761069978858
עין הים,,viewpoint,34.9659702,32.8287187,False,False,34.963535459974835,32.82761069978858
עין הים,,drinking_water,34.9653507,32.824737,False,False,34.963535459974835,32.82761069978858
קריית שפרינצק,,viewpoint,34.9583327,32.8228867,False,False,34.96242689362238,32.820107997032046
קריית שפרינצק,Mini Market,convenience,34.964887,32.8181002,True,False,34.96242689362238,32.820107997032046
קריית שפרינצק,Pizza,fast_food,34.9638026,32.821428,True,True,34.96242689362238,32.820107997032046
קריית שפרינצק,,post_box,34.9634566,32.8180275,False,False,34.96242689362238,32.820107997032046
קריית שפרינצק,,bar,34.9635813,32.818218,True,True,34.96242689362238,32.820107997032046
קריית שפרינצק,,clinic,34.9598732,32.8179644,True,False,34.96242689362238,32.820107997032046
קריית שפרינצק,,post_office,34.9602507,32.8198821,False,False,34.96242689362238,32.820107997032046
קריית שפרינצק,Mini Market,convenience,34.9638787,32.8214435,True,False,34.96242689362238,32.820107997032046
קריית שפרינצק,,pharmacy,34.9636611,32.8211753,True,False,34.96242689362238,32.820107997032046
קריית שפרינצק,Mini Market,convenience,34.9639356,32.8215022,True,False,34.96242689362238,32.820107997032046
קריית שפרינצק,,bakery,34.9639918,32.8215537,True,True,34.96242689362238,32.820107997032046
קריית שפרינצק,Mini-Maxi,convenience,34.959617,32.822682,True,False,34.96242689362238,32.820107997032046
קריית שפרינצק,,supermarket,34.9590584,32.8203877,True,False,34.96242689362238,32.820107997032046
קריית שפרינצק,,drinking_water,34.9596997,32.8221659,False,False,34.96242689362238,32.820107997032046
קריית שפרינצק,,parking,34.9597498,32.8171508,False,False,34.96242689362238,32.820107997032046
קריית שפרינצק,,viewpoint,34.9590741,32.8237851,False,False,34.96242689362238,32.820107997032046
קריית שפרינצק,,dog_park,34.9569113,32.8211657,False,False,34.96242689362238,32.820107997032046
שער העלייה,דלק,fuel,34.9556891,32.8127304,False,False,34.95635622671943,32.818290374696474
שער העלייה,Maxim,restaurant,34.9556992,32.8125194,True,True,34.95635622671943,32.818290374696474
שער העלייה,סונול,fuel,34.9558006,32.819366,False,False,34.95635622671943,32.818290374696474
שער העלייה,,parking,34.9573474,32.8248819,False,False,34.95635622671943,32.818290374696474
שער העלייה,,drinking_water,34.9553034,32.8160019,False,False,34.95635622671943,32.818290374696474
שער העלייה,IOLR slipway,slipway,34.9558008,32.8258972,False,False,34.95635622671943,32.818290374696474
שער העלייה,,playground,34.957146,32.8147538,False,False,34.95635622671943,32.818290374696474
שער העלייה,,drinking_water,34.957051,32.8146185,False,False,34.95635622671943,32.818290374696474
שער העלייה,Sogood,convenience,34.9557119,32.8193714,True,False,34.95635622671943,32.818290374696474
"רמת חביב (ר. הנשיא), רח' שונית",,park,34.9624134,32.8125756,False,False,34.9627481234392,32.812753398312715
"רמת חביב (ר. הנשיא), רח' שונית",Shufersal,supermarket,34.9607981,32.8122787,True,False,34.9627481234392,32.812753398312715
"רמת חביב (ר. הנשיא), רח' שונית",,fitness_station,34.9629151,32.8132207,False,False,34.9627481234392,32.812753398312715
נוה דוד,,parking,34.9555544,32.8107157,False,False,34.96028408757153,32.80911687219088
נוה דוד,"בי""ס עיוני מקצועי ע""ש יאנוש קורצ'ק",school,34.9581394,32.8104332,False,False,34.96028408757153,32.80911687219088
נוה דוד,,pitch,34.9593911,32.8112421,False,False,34.96028408757153,32.80911687219088
נוה דוד,,playground,34.959013,32.8088944,False,False,34.96028408757153,32.80911687219088
נוה דוד,,pitch,34.9583327,32.8104633,False,False,34.96028408757153,32.80911687219088
נוה דוד,מרכז שפיצר לשיקום,clinic,34.9594044,32.8128664,True,False,34.96028408757153,32.80911687219088
נוה דוד,מרכז קהילתי נוה דוד,community_centre,34.9595031,32.8114522,False,False,34.96028408757153,32.80911687219088
נוה דוד,,pitch,34.9592452,32.8111455,False,False,34.96028408757153,32.80911687219088
נוה דוד,,playground,34.9595061,32.8125318,False,False,34.96028408757153,32.80911687219088
נוה דוד,,place_of_worship,34.9598434,32.8094004,False,False,34.96028408757153,32.80911687219088
נוה דוד,,place_of_worship,34.9595761,32.8103309,False,False,34.96028408757153,32.80911687219088
חוף הכרמל,,drinking_water,34.9562512,32.7974155,False,False,34.95743362621294,32.79755392144343
חוף הכרמל,,toilets,34.9564107,32.7989739,False,False,34.95743362621294,32.79755392144343
חוף הכרמל,,drinking_water,34.9556607,32.7903651,False,False,34.95743362621294,32.79755392144343
חוף הכרמל,Nirvana Club and Bar,nightclub,34.9563972,32.8006349,True,False,34.95743362621294,32.79755392144343
חוף הכרמל,סמירמיס,restaurant,34.958185,32.8033821,True,True,34.95743362621294,32.79755392144343
חוף הכרמל,,restaurant,34.9567309,32.8008007,True,True,34.95743362621294,32.79755392144343
חוף הכרמל,ארומה,cafe,34.9584143,32.8031915,True,True,34.95743362621294,32.79755392144343
חוף הכרמל,,bench,34.9560274,32.7965477,False,False,34.95743362621294,32.79755392144343
חוף הכרמל,,bench,34.9560336,32.7967755,False,False,34.95743362621294,32.79755392144343
חוף הכרמל,עונות,restaurant,34.9560366,32.7932246,True,True,34.95743362621294,32.79755392144343
חוף הכרמל,,drinking_water,34.95607,32.7964204,False,False,34.95743362621294,32.79755392144343
חוף הכרמל,,fountain,34.9562661,32.7978407,False,False,34.95743362621294,32.79755392144343
חוף הכרמל,café café,cafe,34.9563607,32.797091,True,True,34.95743362621294,32.79755392144343
חוף הכרמל,Paradiso,restaurant,34.9563678,32.7971652,True,True,34.95743362621294,32.79755392144343
חוף הכרמל,,toilets,34.9562885,32.7968915,False,False,34.95743362621294,32.79755392144343
חוף הכרמל,,shower,34.955954,32.7919304,False,False,34.95743362621294,32.79755392144343
חוף הכרמל,,toilets,34.9559037,32.7919074,False,False,34.95743362621294,32.79755392144343
חוף הכרמל,,shower,34.9559999,32.7922411,False,False,34.95743362621294,32.79755392144343
חוף הכרמל,,toilets,34.9560889,32.7922378,False,False,34.95743362621294,32.79755392144343
חוף הכרמל,,shower,34.9558243,32.7931034,False,False,34.95743362621294,32.79755392144343
חוף הכרמל,,shower,34.9554902,32.7913278,False,False,34.95743362621294,32.79755392144343
חוף הכרמל,,shower,34.9556461,32.7903428,False,False,34.95743362621294,32.79755392144343
חוף הכרמל,,shower,34.9559486,32.7941923,False,False,34.95743362621294,32.79755392144343
חוף הכרמל,,shower,34.9559157,32.7948487,False,False,34.95743362621294,32.79755392144343
חוף הכרמל,,shower,34.9562325,32.7974431,False,False,34.95743362621294,32.79755392144343
חוף הכרמל,,shower,34.9563201,32.7989114,False,False,34.95743362621294,32.79755392144343
חוף הכרמל,Yellow,convenience,34.9582269,32.8033378,True,False,34.95743362621294,32.79755392144343
חוף הכרמל,,bench,34.9565412,32.8016482,False,False,34.95743362621294,32.79755392144343
חוף הכרמל,,bench,34.9566333,32.8026713,False,False,34.95743362621294,32.79755392144343
חוף הכרמל,,bench,34.9566008,32.802347,False,False,34.95743362621294,32.79755392144343
חוף הכרמל,,toilets,34.9561607,32.7959699,False,False,34.95743362621294,32.79755392144343
חוף הכרמל,,toilets,34.95635,32.7930501,False,False,34.95743362621294,32.79755392144343
חוף הכרמל,החבית,restaurant,34.9561798,32.7941017,True,True,34.95743362621294,32.79755392144343
חוף הכרמל,,drinking_water,34.9559564,32.7935672,False,False,34.95743362621294,32.79755392144343
חוף הכרמל,,fitness_station,34.9559977,32.7944879,False,False,34.95743362621294,32.79755392144343
חוף הכרמל,,drinking_water,34.9564215,32.801253,False,False,34.95743362621294,32.79755392144343
"מת""ם",דלק,fuel,34.9587083,32.7873437,False,False,34.95946673109204,32.78990793567573
"מת""ם",,parking,34.9580894,32.7863959,False,False,34.95946673109204,32.78990793567573
"מת""ם",C3,parking_entrance,34.9592254,32.7879263,False,False,34.95946673109204,32.78990793567573
"מת""ם",,bank,34.9588304,32.7892432,False,False,34.95946673109204,32.78990793567573
"מת""ם",,post_office,34.9591218,32.7888627,False,False,34.95946673109204,32.78990793567573
"מת""ם",,car_wash,34.9585699,32.7873941,False,False,34.95946673109204,32.78990793567573
"מת""ם",Maspera,hairdresser,34.9592243,32.7899826,True,False,34.95946673109204,32.78990793567573
"מת""ם",בנק מזרחי טפחות,bank,34.9593262,32.7899871,False,False,34.95946673109204,32.78990793567573
"מת""ם",Everysight,company,34.9593655,32.7897925,True,False,34.95946673109204,32.78990793567573
"מת""ם",C4,parking_entrance,34.9585677,32.7883534,False,False,34.95946673109204,32.78990793567573
"מת""ם",קפה עלית אספרסו בר,cafe,34.9569881,32.7936346,True,True,34.95946673109204,32.78990793567573
"מרכז הקונגרסים, נאות פרס, יצחק נבון",Haifa Mall,parking,34.9639719,32.7891465,False,False,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",סטקיית הבוקרים,restaurant,34.964017,32.7906653,True,True,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",פז,fuel,34.9640835,32.7909145,False,False,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",פסטה פקטורי,restaurant,34.9640589,32.7910694,True,True,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",Abu Maaroon,restaurant,34.9649106,32.7919489,True,True,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",,car_wash,34.9639021,32.7909297,False,False,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",,car_wash,34.965844,32.7899827,False,False,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",סטופמרקט,supermarket,34.9681309,32.7884423,True,False,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",שקם אלקטריק,electronics,34.9638943,32.7893606,True,False,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",פלאפון,mobile_phone,34.9637602,32.7893178,True,False,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",H&O,clothes,34.9636368,32.7895883,True,False,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",גרג קפה,cafe,34.9638889,32.7897417,True,True,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",פרטנר,mobile_phone,34.9641518,32.7894981,True,False,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",פוקס,clothes,34.9643851,32.78978,True,False,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",רנואר,clothes,34.9649538,32.7895094,True,False,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",TNT,clothes,34.9650852,32.7897958,True,False,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",קרייזי ליין,clothes,34.9649028,32.7898025,True,False,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",מנגו,clothes,34.9654392,32.7898161,True,False,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",הוניגמן,clothes,34.9657182,32.7898273,True,False,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",ניו-פארם,pharmacy,34.9658523,32.7898161,True,False,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",גולף,clothes,34.9656887,32.7895229,True,False,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",בנק לאומי,bank,34.966083,32.7895477,False,False,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",אמריקן איגל,clothes,34.966268,32.7899987,True,False,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",טבע נאות,shoes,34.9640633,32.7897822,True,False,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",תמנון,clothes,34.9647445,32.7897958,True,False,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",קנדילנד,confectionery,34.9642966,32.7894981,True,False,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",מנדרין,cafe,34.9653507,32.7895252,True,True,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",ללין,cosmetics,34.9646126,32.7897989,True,False,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",אפריל,cosmetics,34.9660266,32.7899752,True,False,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",למטייל עודפים,yes,34.9656474,32.7908338,False,False,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",,playground,34.9649408,32.7800168,False,False,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",,artwork,34.9631842,32.7847923,False,False,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",,bar,34.9639736,32.7910073,True,True,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",,restaurant,34.9663381,32.7896462,True,True,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",,restaurant,34.9636778,32.7897043,True,True,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",,alcohol,34.9659354,32.7908689,False,False,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",מינה טומיי,restaurant,34.969017,32.7878999,True,True,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",טרק חיפה,bicycle,34.966334,32.7908742,True,False,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",Tesla Supercharger,charging_station,34.964761,32.7893647,False,False,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",,viewpoint,34.972906,32.7847623,False,False,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",,parking_entrance,34.9651844,32.7886889,False,False,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",,parking_entrance,34.9652541,32.7886881,False,False,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",,parking_entrance,34.965922,32.7886808,False,False,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",,parking_entrance,34.9630121,32.7893803,False,False,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",,parking_entrance,34.9629733,32.7893746,False,False,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",,parking_entrance,34.965154,32.7894092,False,False,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",,parking_entrance,34.964796,32.7894114,False,False,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",,parking_entrance,34.9649783,32.7894092,False,False,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",,parking_entrance,34.9659841,32.787379,False,False,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",,parking_entrance,34.9659358,32.7873778,False,False,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",Hermitage,alcohol,34.9652202,32.7909368,False,False,34.96797332914661,32.782879114115275
"מרכז הקונגרסים, נאות פרס, יצחק נבון",Yellow,convenience,34.9640597,32.790942,True,False,34.96797332914661,32.782879114115275
בתי עלמין,HI Haifa,hostel,34.9694481,32.7941567,True,False,34.96516106775627,32.79904881609888
בתי עלמין,בוסתן כיאט,garden,34.9699741,32.8026203,False,False,34.96516106775627,32.79904881609888
בתי עלמין,مُصلى السيّاح,place_of_worship,34.9683134,32.8025715,False,False,34.96516106775627,32.79904881609888
כרמליה,גן מרגלית,kindergarten,34.9736645,32.7976141,False,False,34.97558775046131,32.797512225794485
כרמליה,,recycling,34.9771732,32.7946828,False,False,34.97558775046131,32.797512225794485
כרמליה,,post_box,34.9772148,32.7947086,False,False,34.97558775046131,32.797512225794485
כרמליה,,playground,34.9764033,32.7958114,False,False,34.97558775046131,32.797512225794485
כרמליה,,recycling,34.9789436,32.7959173,False,False,34.97558775046131,32.797512225794485
כרמליה,,recycling,34.9779823,32.7959798,False,False,34.97558775046131,32.797512225794485
כרמליה,,recycling,34.9751213,32.7962005,False,False,34.97558775046131,32.797512225794485
כרמליה,,recycling,34.9765047,32.7961735,False,False,34.97558775046131,32.797512225794485
כרמליה,,post_box,34.977983,32.7961735,False,False,34.97558775046131,32.797512225794485
כרמליה,,recycling,34.9758289,32.7967202,False,False,34.97558775046131,32.797512225794485
כרמליה,,recycling,34.9755164,32.7969759,False,False,34.97558775046131,32.797512225794485
כרמליה,גן דולב,kindergarten,34.9816575,32.7988883,False,False,34.97558775046131,32.797512225794485
כרמליה,גן מרווה,kindergarten,34.9816304,32.7988461,False,False,34.97558775046131,32.797512225794485
כרמליה,,recycling,34.9735224,32.7978776,False,False,34.97558775046131,32.797512225794485
כרמליה,גן מנדרין,kindergarten,34.973584,32.7977493,False,False,34.97558775046131,32.797512225794485
כרמליה,,telephone,34.9781934,32.7964655,False,False,34.97558775046131,32.797512225794485
כרמליה,,playground,34.9732333,32.7980269,False,False,34.97558775046131,32.797512225794485
כרמליה,,drinking_water,34.9734407,32.7983682,False,False,34.97558775046131,32.797512225794485
כרמליה,,playground,34.9734458,32.7984361,False,False,34.97558775046131,32.797512225794485
כרמליה,,recycling,34.975161,32.7990138,False,False,34.97558775046131,32.797512225794485
כרמליה,,parking,34.9795926,32.7974984,False,False,34.97558775046131,32.797512225794485
כרמליה,,recycling,34.9787394,32.799332,False,False,34.97558775046131,32.797512225794485
כרמליה,,recycling,34.9787494,32.7953769,False,False,34.97558775046131,32.797512225794485
כרמליה,,recycling,34.9784178,32.7964386,False,False,34.97558775046131,32.797512225794485
כרמליה,מנדרין,cafe,34.98382,32.7968224,True,True,34.97558775046131,32.797512225794485
כרמליה,צפרירים 1,cafe,34.9837975,32.7967633,True,True,34.97558775046131,32.797512225794485
כרמליה,,post_box,34.9794174,32.7970865,False,False,34.97558775046131,32.797512225794485
כרמליה,,recycling,34.9796037,32.7969693,False,False,34.97558775046131,32.797512225794485
כרמליה,,post_box,34.983277,32.7971742,False,False,34.97558775046131,32.797512225794485
כרמליה,,recycling,34.9814132,32.7977316,False,False,34.97558775046131,32.797512225794485
כרמליה,,drinking_water,34.9765147,32.7956385,False,False,34.97558775046131,32.797512225794485
כרמליה,,viewpoint,34.9710463,32.7981089,False,False,34.97558775046131,32.797512225794485
כרמליה,מיכה,supermarket,34.9800348,32.7988026,True,False,34.97558775046131,32.797512225794485
שמבור,Pasto,restaurant,34.9863143,32.7897674,True,True,34.983480450481416,32.79257693331936
שמבור,מרכז רפואי וטרינרי לחיות מחמד,hospital,34.9847625,32.7950583,False,False,34.983480450481416,32.79257693331936
שמבור,Shany,bakery,34.9843717,32.7960881,True,True,34.983480450481416,32.79257693331936
שמבור,Stella,bar,34.9842477,32.7960747,True,True,34.983480450481416,32.79257693331936
שמבור,Greg,cafe,34.9866924,32.7906594,True,True,34.983480450481416,32.79257693331936
שמבור,תות,bar,34.9867091,32.7904452,True,True,34.983480450481416,32.79257693331936
שמבור,קפה לואיז,cafe,34.983922,32.7963498,True,True,34.983480450481416,32.79257693331936
שמבור,,recycling,34.9848683,32.7919367,False,False,34.983480450481416,32.79257693331936
שמבור,,recycling,34.9837741,32.7934811,False,False,34.983480450481416,32.79257693331936
שמבור,,post_box,34.9840824,32.7922352,False,False,34.983480450481416,32.79257693331936
שמבור,,recycling,34.983693,32.7894985,False,False,34.983480450481416,32.79257693331936
שמבור,,recycling,34.9838368,32.7920019,False,False,34.983480450481416,32.79257693331936
שמבור,קניבר,fast_food,34.9863638,32.7897088,True,True,34.983480450481416,32.79257693331936
שמבור,Domino's,fast_food,34.9863383,32.7901566,True,True,34.983480450481416,32.79257693331936
שמבור,,picnic_table,34.9760332,32.7923453,False,False,34.983480450481416,32.79257693331936
שמבור,גרג קפה,cafe,34.9863693,32.7898266,True,True,34.983480450481416,32.79257693331936
שמבור,Sabich and falafel eyal,fast_food,34.9843397,32.7964967,True,True,34.983480450481416,32.79257693331936
שמבור,Umm Kulthum,restaurant,34.9842488,32.7963696,True,True,34.983480450481416,32.79257693331936
שמבור,,fountain,34.9866098,32.7899836,False,False,34.983480450481416,32.79257693331936
שמבור,,drinking_water,34.9856709,32.7948882,False,False,34.983480450481416,32.79257693331936
שמבור,Charles Andre,hairdresser,34.9853865,32.794843,True,False,34.983480450481416,32.79257693331936
שמבור,שופרסל אקספרס,supermarket,34.9879242,32.7924681,True,False,34.983480450481416,32.79257693331936
"נעמ""ת",,drinking_water,34.9917624,32.7975712,False,False,34.99111126751734,32.79676870039607
ורדיה,,parking,34.9968546,32.7946309,False,False,34.9975081931564,32.793672535305575
רמת הדר,,,,,,,34.997364830001146,32.79924560228346
כרמל מרכזי- שד' קיש,,viewpoint,34.9863831,32.809255,False,False,34.99143847709235,32.80334844776559
